68,Schwartz Optimized,5.007,0.001,0.9999,26-60
69,Schwartz Optimized,5.006,0.001,1.0000,26-60
70,Schwartz Optimized,5.006,0.001,1.0000,25-60
71,Schwartz Optimized,5.007,0.001,1.0000,25-60
72,Schwartz Optimized,5.007,0.001,1.0000,25-61
73,Schwartz Optimized,5.007,0.001,1.0000,25-61
74,Schwartz Optimized,5.007,0.001,1.0000,25-61
75,Schwartz Optimized,5.007,0.001,1.0000,25-61
76,Schwartz Optimized,5.007,0.001,1.0000,25-61
77,Schwartz Optimized,5.007,0.001,1.0000,25-61
78,Schwartz Optimized,5.007,0.001,1.0000,25-61
79,Schwartz Optimized,5.007,0.001,1.0000,25-61
80,Schwartz Optimized,5.007,0.001,1.0000,25-61
81,Schwartz Optimized,5.007,0.001,1.0000,25-61
82,Schwartz Optimized,5.007,0.001,1.0000,25-61
83,Schwartz Optimized,5.007,0.001,1.0000,25-61
84,Schwartz Optimized,5.007,0.001,1.0000,25-61
85,Schwartz Optimized,5.007,0.001,1.0000,25-61
86,Schwartz Optimized,5.007,0.001,1.0000,25-61
87,Schwartz Optimized,5.007,0.001,1.0000,25-61
88,Schwartz Optimized,5.007,0.001,1.0000,25-61
89,Schwartz Optimized,5.007,0.001,1.0000,25-61
90,Schwartz Optimized,5.007,0.001,1.0000,25-61
91,Schwartz Optimized,5.007,0.001,1.0000,25-61
92,Schwartz Optimized,5.007,0.001,1.0000,25-61
93,Schwartz Optimized,5.007,0.001,1.0000,25-61
94,Schwartz Optimized,5.007,0.001,1.0000,25-61
95,Schwartz Optimized,5.007,0.001,1.0000,25-61
96,Schwartz Optimized,5.007,0.001,1.0000,25-61
97,Schwartz Optimized,5.007,0.001,1.0000,25-61
98,Schwartz Optimized,5.007,0.001,1.0000,25-61
99,Schwartz Optimized,5.007,0.001,1.0000,25-61
100,Schwartz Optimized,5.007,0.001,1.0000,25-61
101,Schwartz Optimized,5.007,0.001,1.0000,25-61
102,Schwartz Optimized,5.007,0.001,1.0000,25-61
103,Schwartz Optimized,5.007,0.001,1.0000,25-61
104,Schwartz Optimized,5.007,0.001,1.0000,25-61
105,Schwartz Optimized,5.007,0.001,1.0000,25-61
106,Schwartz Optimized,5.007,0.001,1.0000,25-61
107,Schwartz Optimized,5.007,0.001,1.0000,25-61
108,Schwartz Optimized,5.007,0.001,1.0000,25-61
109,Schwartz Optimized,5.007,0.001,1.0000,25-61
110,Schwartz Optimized,5.007,0.001,1.0000,25-61
111,Schwartz Optimized,5.007,0.001,1.0000,25-61
