73,Schwartz Optimized,5.064,0.003,0.9999,40-72
74,Schwartz Optimized,5.055,0.003,0.9999,40-73
75,Schwartz Optimized,5.042,0.003,0.9999,41-75
76,Schwartz Optimized,5.041,0.003,0.9999,41-75
77,Schwartz Optimized,5.038,0.003,0.9999,41-76
78,Schwartz Optimized,5.045,0.003,0.9999,43-78
79,Schwartz Optimized,5.042,0.003,0.9999,43-79
80,Schwartz Optimized,5.043,0.002,1.0000,44-80
81,Schwartz Optimized,5.028,0.003,0.9999,44-81
82,Schwartz Optimized,5.028,0.003,0.9999,44-82
83,Schwartz Optimized,5.029,0.003,0.9999,44-82
84,Schwartz Optimized,5.032,0.002,0.9999,44-83
85,Schwartz Optimized,5.034,0.002,0.9999,46-85
86,Schwartz Optimized,5.036,0.002,1.0000,46-86
87,Schwartz Optimized,5.034,0.002,1.0000,47-87
88,Schwartz Optimized,5.035,0.002,1.0000,47-88
89,Schwartz Optimized,5.038,0.002,1.0000,48-89
90,Schwartz Optimized,5.036,0.002,1.0000,48-90
91,Schwartz Optimized,5.042,0.001,1.0000,48-90
92,Schwartz Optimized,5.041,0.001,1.0000,50-92
93,Schwartz Optimized,5.043,0.001,1.0000,50-93
94,Schwartz Optimized,5.041,0.001,1.0000,50-93
95,Schwartz Optimized,5.039,0.001,1.0000,50-94
96,Schwartz Optimized,5.038,0.001,1.0000,51-96
97,Schwartz Optimized,5.035,0.001,1.0000,51-97
98,Schwartz Optimized,5.033,0.001,1.0000,51-97
99,Schwartz Optimized,5.031,0.001,1.0000,51-98
100,Schwartz Optimized,5.035,0.001,1.0000,50-97
101,Schwartz Optimized,5.035,0.001,1.0000,50-97
102,Schwartz Optimized,5.030,0.001,1.0000,51-100
103,Schwartz Optimized,5.031,0.001,1.0000,51-100
104,Schwartz Optimized,5.032,0.001,1.0000,51-100
105,Schwartz Optimized,5.031,0.001,1.0000,50-100
106,Schwartz Optimized,5.032,0.001,1.0000,50-100
107,Schwartz Optimized,5.031,0.001,1.0000,49-100
108,Schwartz Optimized,5.032,0.001,1.0000,49-100
109,Schwartz Optimized,5.032,0.001,1.0000,49-100
110,Schwartz Optimized,5.032,0.001,1.0000,48-100
111,Schwartz Optimized,5.031,0.001,1.0000,47-100
